image,weather,time_of_day,road_type,speed,severity
02705.jpg,clear,dawn,urban,58,severe
02706.jpg,snowy,dawn,rural,61,severe
02707.jpg,clear,night,highway,53,minor
02708.jpg,clear,day,urban,53,minor
02709.jpg,cloudy,dawn,rural,40,moderate
02710.jpg,snowy,dawn,urban,57,moderate
02711.jpg,snowy,night,urban,106,minor
02712.jpg,snowy,night,rural,105,minor
02713.jpg,clear,day,highway,90,severe
02714.jpg,rainy,day,rural,55,moderate
02715.jpg,snowy,dusk,urban,79,minor
02716.jpg,clear,dusk,highway,70,severe
02717.jpg,snowy,day,highway,92,minor
02718.jpg,snowy,dawn,highway,98,minor
02719.jpg,clear,day,urban,99,moderate
02720.jpg,snowy,dawn,rural,44,minor
02721.jpg,cloudy,night,urban,78,moderate
02722.jpg,snowy,dawn,urban,49,moderate
02723.jpg,snowy,dusk,highway,20,minor
02724.jpg,snowy,dawn,highway,66,severe
02725.jpg,rainy,night,urban,29,severe
02726.jpg,snowy,dawn,highway,81,moderate
02727.jpg,snowy,dawn,rural,76,moderate
02728.jpg,clear,day,rural,74,moderate
02729.jpg,rainy,dusk,highway,28,severe
02730.jpg,snowy,dusk,rural,34,minor
02731.jpg,rainy,dusk,rural,72,severe
02732.jpg,rainy,dawn,highway,25,severe
02733.jpg,clear,dawn,highway,101,moderate
02734.jpg,rainy,dawn,rural,41,severe
02735.jpg,clear,day,rural,23,moderate
02736.jpg,snowy,day,urban,100,minor
02737.jpg,rainy,night,highway,36,severe
02738.jpg,snowy,day,rural,48,moderate
02739.jpg,snowy,night,rural,56,minor
02740.jpg,cloudy,dawn,highway,49,severe
02741.jpg,snowy,night,highway,93,minor
02742.jpg,cloudy,night,urban,28,minor
02743.jpg,snowy,dusk,rural,24,severe
02744.jpg,cloudy,night,urban,117,moderate
02745.jpg,rainy,dusk,highway,98,minor
02746.jpg,rainy,dawn,urban,80,minor
02747.jpg,snowy,dawn,rural,46,moderate
02748.jpg,clear,day,urban,54,severe
02749.jpg,clear,dusk,urban,95,moderate
02750.jpg,clear,day,urban,70,severe
02751.jpg,cloudy,dusk,rural,90,minor
02752.jpg,cloudy,day,urban,23,minor
02753.jpg,rainy,day,urban,51,moderate
02754.jpg,snowy,night,urban,98,minor
02755.jpg,cloudy,dawn,urban,26,moderate
02756.jpg,clear,night,rural,107,severe
02757.jpg,snowy,night,highway,21,minor
02758.jpg,cloudy,day,rural,117,moderate
02759.jpg,rainy,night,highway,103,moderate
02760.jpg,cloudy,dusk,rural,118,severe
02761.jpg,snowy,day,urban,115,moderate
02762.jpg,rainy,dusk,highway,63,minor
02763.jpg,snowy,night,highway,78,moderate
02764.jpg,cloudy,day,rural,37,severe
02765.jpg,rainy,dusk,rural,38,minor
02766.jpg,clear,day,urban,110,minor
02767.jpg,cloudy,night,rural,90,minor
02768.jpg,cloudy,day,urban,60,minor
02769.jpg,rainy,day,urban,59,moderate
02770.jpg,clear,dusk,rural,89,minor
02771.jpg,cloudy,day,rural,22,moderate
02772.jpg,snowy,dusk,rural,43,minor
02773.jpg,snowy,day,rural,103,minor
02774.jpg,rainy,night,highway,61,minor
02775.jpg,clear,night,rural,58,severe
02776.jpg,snowy,dawn,rural,96,minor
02777.jpg,snowy,night,highway,88,minor
02778.jpg,clear,day,highway,29,minor
02779.jpg,cloudy,dawn,highway,72,severe
02780.jpg,cloudy,night,rural,62,minor
02781.jpg,cloudy,night,rural,74,moderate
02782.jpg,clear,dusk,highway,27,moderate
02783.jpg,snowy,dusk,rural,24,moderate
02784.jpg,snowy,dawn,highway,52,severe
02785.jpg,clear,dawn,highway,100,severe
02786.jpg,cloudy,dusk,urban,82,minor
02787.jpg,rainy,day,highway,24,minor
02788.jpg,clear,dusk,rural,81,severe
02789.jpg,snowy,day,urban,107,moderate
02790.jpg,cloudy,night,highway,92,minor
02791.jpg,cloudy,dusk,urban,112,severe
02792.jpg,cloudy,dusk,highway,46,severe
02793.jpg,cloudy,dusk,highway,57,minor
02794.jpg,rainy,dusk,urban,100,minor
02795.jpg,cloudy,dusk,urban,33,severe
02796.jpg,cloudy,dawn,urban,50,moderate
02797.jpg,rainy,dawn,highway,80,moderate
02798.jpg,rainy,dawn,rural,114,moderate
02799.jpg,snowy,dusk,urban,99,severe
02800.jpg,cloudy,dusk,rural,31,moderate
02801.jpg,clear,dawn,urban,82,severe
02802.jpg,clear,dawn,rural,65,minor
02803.jpg,rainy,night,urban,91,minor
02804.jpg,snowy,day,highway,27,moderate
02805.jpg,clear,dawn,urban,87,minor
02806.jpg,cloudy,dusk,rural,59,severe
02807.jpg,rainy,night,urban,96,moderate
02808.jpg,rainy,dusk,rural,100,minor
02809.jpg,cloudy,night,urban,67,severe
02810.jpg,rainy,night,urban,99,moderate
02811.jpg,snowy,day,highway,20,minor
02812.jpg,cloudy,dawn,urban,30,moderate
02813.jpg,clear,day,highway,44,moderate
02814.jpg,snowy,dusk,rural,100,minor
02815.jpg,rainy,night,highway,60,severe
02816.jpg,snowy,dusk,urban,116,moderate
02817.jpg,snowy,day,rural,80,minor
02818.jpg,rainy,day,highway,76,severe
02819.jpg,rainy,dusk,highway,33,moderate
02820.jpg,clear,dusk,urban,113,moderate
02821.jpg,clear,dusk,highway,85,minor
02822.jpg,cloudy,dusk,urban,76,minor
02823.jpg,rainy,day,rural,90,moderate
02824.jpg,snowy,dusk,rural,65,severe
02825.jpg,cloudy,dusk,highway,64,minor
02826.jpg,rainy,dusk,urban,37,severe
02827.jpg,clear,day,rural,111,minor
02828.jpg,clear,night,highway,38,severe
02829.jpg,cloudy,dawn,urban,76,moderate
02830.jpg,snowy,dusk,rural,105,moderate
02831.jpg,snowy,dusk,rural,42,minor
02832.jpg,clear,night,urban,100,moderate
02833.jpg,rainy,dusk,urban,78,moderate
02834.jpg,clear,night,highway,82,minor
02835.jpg,cloudy,dawn,urban,26,minor
02836.jpg,cloudy,dawn,urban,52,severe
02837.jpg,rainy,day,highway,48,minor
02838.jpg,cloudy,dawn,urban,81,moderate
02839.jpg,clear,night,urban,25,severe
02840.jpg,snowy,dawn,highway,42,moderate
02841.jpg,snowy,night,rural,70,minor
02842.jpg,snowy,dusk,highway,97,minor
02843.jpg,clear,night,rural,58,moderate
02844.jpg,cloudy,night,highway,73,minor
02845.jpg,rainy,dawn,rural,40,severe
02846.jpg,snowy,day,highway,115,minor
02847.jpg,rainy,night,urban,44,moderate
02848.jpg,cloudy,dusk,highway,66,severe
02849.jpg,clear,dusk,urban,115,moderate
02850.jpg,snowy,night,rural,118,minor
02851.jpg,clear,dusk,highway,55,moderate
02852.jpg,rainy,day,highway,71,moderate
02853.jpg,snowy,dusk,urban,98,minor
02854.jpg,clear,dawn,rural,57,severe
02855.jpg,rainy,night,urban,73,minor
02856.jpg,clear,night,highway,107,moderate
02857.jpg,clear,night,rural,54,moderate
02858.jpg,rainy,dusk,highway,87,minor
02859.jpg,rainy,dusk,highway,92,severe
02860.jpg,rainy,night,highway,71,minor
02861.jpg,rainy,day,rural,58,severe
02862.jpg,rainy,night,urban,54,moderate
02863.jpg,clear,dusk,urban,93,minor
02864.jpg,rainy,day,urban,115,moderate
02865.jpg,cloudy,dusk,rural,23,minor
02866.jpg,snowy,dusk,highway,78,minor
02867.jpg,clear,dawn,urban,62,minor
02868.jpg,clear,dawn,urban,105,moderate
02869.jpg,rainy,dusk,highway,108,moderate
02870.jpg,clear,day,highway,107,severe
02871.jpg,clear,day,rural,99,minor
02872.jpg,snowy,night,urban,108,severe
02873.jpg,snowy,dusk,rural,109,moderate
02874.jpg,rainy,dawn,urban,64,minor
02875.jpg,cloudy,night,highway,104,minor
02876.jpg,snowy,dawn,highway,66,severe
02877.jpg,cloudy,dusk,highway,25,minor
02878.jpg,clear,dawn,highway,37,severe
02879.jpg,clear,dusk,rural,22,moderate
02880.jpg,cloudy,night,urban,67,severe
02881.jpg,snowy,day,urban,109,moderate
02882.jpg,cloudy,day,urban,47,moderate
02883.jpg,cloudy,day,rural,116,moderate
02884.jpg,rainy,day,rural,45,moderate
02885.jpg,cloudy,night,urban,72,moderate
02886.jpg,cloudy,dawn,urban,32,severe
02887.jpg,rainy,night,urban,31,minor
02888.jpg,clear,dawn,rural,50,moderate
02889.jpg,rainy,dusk,rural,63,moderate
02890.jpg,cloudy,day,urban,60,minor
02891.jpg,clear,dusk,urban,101,moderate
02892.jpg,snowy,day,highway,111,moderate
02893.jpg,snowy,dawn,rural,78,severe
02894.jpg,clear,dusk,highway,92,minor
02895.jpg,snowy,dusk,urban,75,moderate
02896.jpg,cloudy,dusk,rural,120,moderate
02897.jpg,rainy,dawn,rural,55,moderate
02898.jpg,snowy,night,highway,39,moderate
02899.jpg,cloudy,day,rural,60,minor
02900.jpg,cloudy,night,rural,63,moderate
02901.jpg,snowy,day,rural,86,minor
02902.jpg,clear,dusk,rural,70,minor
02903.jpg,clear,dusk,rural,32,severe
02904.jpg,clear,night,highway,117,severe
02905.jpg,rainy,day,highway,80,moderate
02906.jpg,clear,dusk,highway,37,severe
02907.jpg,cloudy,dusk,rural,57,minor
02908.jpg,cloudy,dawn,urban,108,severe
02909.jpg,rainy,dawn,urban,29,minor
02910.jpg,cloudy,dawn,urban,49,severe
02911.jpg,cloudy,day,highway,57,minor
02912.jpg,clear,night,urban,119,severe
02913.jpg,clear,day,rural,88,moderate
02914.jpg,clear,night,rural,34,moderate
02915.jpg,clear,dusk,highway,47,moderate
02916.jpg,cloudy,dawn,urban,95,minor
02917.jpg,cloudy,day,urban,105,minor
02918.jpg,cloudy,dusk,rural,44,moderate
02919.jpg,clear,night,urban,54,moderate
02920.jpg,cloudy,night,rural,44,moderate
02921.jpg,snowy,night,rural,68,severe
02922.jpg,clear,dawn,rural,59,moderate
02923.jpg,snowy,dawn,highway,46,minor
02924.jpg,clear,dusk,rural,38,minor
02925.jpg,clear,dawn,rural,32,minor
02926.jpg,clear,dusk,rural,57,severe
02927.jpg,clear,dawn,rural,110,severe
02928.jpg,snowy,dusk,highway,100,minor
02929.jpg,cloudy,dawn,urban,120,moderate
02930.jpg,cloudy,dawn,urban,69,moderate
02931.jpg,cloudy,dawn,urban,106,severe
02932.jpg,cloudy,dusk,urban,67,minor
02933.jpg,snowy,dusk,highway,114,moderate
02934.jpg,snowy,dusk,urban,39,minor
02935.jpg,snowy,dawn,highway,67,moderate
02936.jpg,rainy,dusk,highway,75,moderate
02937.jpg,clear,night,urban,67,minor
02938.jpg,snowy,night,rural,90,moderate
02939.jpg,cloudy,day,highway,39,moderate
02940.jpg,cloudy,dawn,urban,109,moderate
02941.jpg,cloudy,night,highway,87,moderate
02942.jpg,cloudy,night,urban,24,minor
02943.jpg,snowy,dawn,highway,59,severe
02944.jpg,rainy,day,urban,103,minor
02945.jpg,cloudy,night,highway,22,severe
02946.jpg,rainy,dawn,urban,61,minor
02947.jpg,cloudy,dusk,urban,100,moderate
02948.jpg,rainy,dusk,rural,58,minor
02949.jpg,clear,dawn,highway,83,moderate
02950.jpg,clear,dusk,highway,85,minor
02951.jpg,rainy,night,highway,65,moderate
02952.jpg,rainy,day,rural,105,moderate
02953.jpg,clear,dawn,rural,64,moderate
02954.jpg,snowy,night,rural,74,severe
02955.jpg,rainy,night,rural,22,minor
02956.jpg,snowy,night,urban,72,severe
02957.jpg,snowy,dusk,rural,37,severe
02958.jpg,snowy,night,highway,26,severe
02959.jpg,clear,day,highway,83,severe
02960.jpg,clear,day,rural,27,moderate
02961.jpg,clear,dusk,urban,96,severe
02962.jpg,cloudy,night,rural,101,moderate
02963.jpg,rainy,day,highway,70,moderate
02964.jpg,rainy,night,highway,116,moderate
02965.jpg,snowy,dusk,rural,32,minor
02966.jpg,clear,night,rural,86,minor
02967.jpg,rainy,dusk,rural,51,moderate
02968.jpg,clear,dusk,urban,116,severe
02969.jpg,snowy,night,highway,115,moderate
02970.jpg,clear,dusk,rural,120,moderate
02971.jpg,rainy,night,urban,36,severe
02972.jpg,clear,night,urban,87,moderate
02973.jpg,clear,day,highway,31,minor
02974.jpg,cloudy,dusk,highway,95,severe
02975.jpg,cloudy,day,urban,57,severe
02976.jpg,snowy,day,urban,108,moderate
02977.jpg,snowy,night,rural,86,moderate
02978.jpg,snowy,night,highway,39,moderate
02979.jpg,cloudy,dawn,rural,51,severe
02980.jpg,cloudy,dusk,urban,53,minor
02981.jpg,snowy,dusk,highway,56,minor
02982.jpg,snowy,dawn,urban,95,moderate
02983.jpg,cloudy,day,highway,84,minor
02984.jpg,cloudy,dawn,urban,105,minor
02985.jpg,clear,day,urban,94,minor
02986.jpg,snowy,dusk,highway,22,moderate
02987.jpg,clear,night,highway,104,minor
02988.jpg,snowy,dusk,rural,116,moderate
02989.jpg,snowy,dawn,highway,62,minor
02990.jpg,clear,dusk,highway,100,severe
02991.jpg,rainy,dusk,rural,62,minor
02992.jpg,rainy,day,rural,50,severe
02993.jpg,rainy,dawn,rural,97,minor
02994.jpg,rainy,dawn,rural,104,severe
02995.jpg,snowy,night,rural,64,moderate
02996.jpg,rainy,dusk,highway,27,minor
02997.jpg,rainy,dawn,urban,88,minor
02998.jpg,rainy,day,highway,75,minor
02999.jpg,cloudy,night,urban,114,severe
03000.jpg,rainy,day,rural,74,moderate
03001.jpg,rainy,dawn,rural,71,minor
03002.jpg,clear,dusk,rural,49,severe
03003.jpg,rainy,night,highway,40,moderate
03004.jpg,rainy,dawn,highway,38,minor
03005.jpg,rainy,dusk,highway,47,moderate
03006.jpg,clear,night,urban,109,severe
03007.jpg,clear,night,highway,38,minor
03008.jpg,rainy,night,rural,101,minor
03009.jpg,rainy,night,rural,100,severe
03010.jpg,cloudy,dawn,rural,35,severe
03011.jpg,rainy,dusk,rural,74,moderate
03012.jpg,rainy,dusk,highway,33,minor
03013.jpg,clear,night,highway,22,severe
03014.jpg,clear,dusk,rural,98,moderate
03015.jpg,snowy,dusk,urban,49,minor
03016.jpg,snowy,night,urban,96,minor
03017.jpg,cloudy,night,urban,53,moderate
03018.jpg,rainy,night,urban,68,moderate
03019.jpg,snowy,night,rural,114,moderate
03020.jpg,cloudy,dawn,rural,119,moderate
03021.jpg,rainy,day,urban,97,moderate
03022.jpg,rainy,night,rural,43,moderate
03023.jpg,snowy,dusk,rural,39,minor
03024.jpg,snowy,dawn,highway,31,severe
03025.jpg,clear,dusk,rural,75,severe
03026.jpg,rainy,dusk,rural,28,severe
03027.jpg,cloudy,day,urban,48,minor
03028.jpg,rainy,dusk,highway,21,minor
03029.jpg,snowy,dusk,urban,97,moderate
03030.jpg,rainy,dawn,urban,34,moderate
03031.jpg,rainy,dawn,rural,27,moderate
03032.jpg,snowy,night,highway,47,moderate
03033.jpg,rainy,night,rural,56,severe
03034.jpg,rainy,dawn,highway,40,moderate
03035.jpg,clear,dawn,highway,72,severe
03036.jpg,clear,dawn,rural,27,minor
03037.jpg,cloudy,day,urban,94,severe
03038.jpg,rainy,dawn,highway,58,severe
03039.jpg,snowy,night,highway,86,severe
03040.jpg,rainy,dawn,rural,103,moderate
03041.jpg,clear,dusk,urban,84,minor
03042.jpg,cloudy,night,urban,86,minor
03043.jpg,clear,day,rural,24,severe
03044.jpg,snowy,day,highway,102,minor
03045.jpg,snowy,dusk,rural,43,minor
03046.jpg,snowy,dusk,rural,52,minor
03047.jpg,rainy,day,urban,51,moderate
03048.jpg,rainy,dawn,highway,20,severe
03049.jpg,snowy,dusk,urban,99,severe
03050.jpg,snowy,dawn,highway,110,moderate
03051.jpg,cloudy,dawn,highway,55,severe
03052.jpg,snowy,dusk,rural,76,moderate
03053.jpg,clear,day,urban,49,minor
03054.jpg,cloudy,night,highway,29,moderate
03055.jpg,rainy,dawn,rural,45,severe
03056.jpg,snowy,dusk,rural,73,minor
03057.jpg,rainy,night,urban,99,minor
03058.jpg,cloudy,day,rural,39,severe
03059.jpg,snowy,dusk,highway,120,moderate
03060.jpg,cloudy,dusk,highway,113,minor
03061.jpg,clear,dawn,rural,99,severe
03062.jpg,cloudy,day,highway,40,severe
03063.jpg,cloudy,dawn,rural,94,severe
03064.jpg,cloudy,dawn,highway,48,severe
03065.jpg,clear,dusk,urban,72,moderate
03066.jpg,cloudy,dusk,urban,75,minor
03067.jpg,rainy,night,rural,95,minor
03068.jpg,cloudy,day,rural,100,severe
03069.jpg,snowy,dusk,urban,116,minor
03070.jpg,cloudy,day,urban,72,severe
03071.jpg,snowy,day,rural,40,severe
03072.jpg,clear,night,urban,97,severe
03073.jpg,rainy,night,highway,109,severe
03074.jpg,clear,day,rural,30,moderate
03075.jpg,clear,night,highway,22,moderate
03076.jpg,snowy,night,highway,60,minor
03077.jpg,snowy,night,rural,118,severe
03078.jpg,snowy,dawn,rural,22,minor
03079.jpg,rainy,day,rural,108,severe
03080.jpg,snowy,dusk,highway,28,minor
03081.jpg,rainy,day,urban,103,minor
03082.jpg,snowy,night,urban,41,minor
03083.jpg,rainy,day,highway,32,minor
03084.jpg,clear,night,urban,83,severe
03085.jpg,clear,dusk,rural,47,severe
03086.jpg,snowy,day,highway,63,severe
03087.jpg,snowy,night,highway,34,minor
03088.jpg,snowy,dawn,urban,98,severe
03089.jpg,rainy,night,highway,37,severe
03090.jpg,rainy,day,rural,97,minor
03091.jpg,cloudy,day,highway,55,minor
03092.jpg,rainy,dusk,urban,68,moderate
03093.jpg,clear,day,rural,33,severe
03094.jpg,rainy,night,urban,20,minor
03095.jpg,clear,day,highway,101,minor
03096.jpg,clear,day,highway,42,minor
03097.jpg,snowy,dawn,highway,103,severe
03098.jpg,clear,night,urban,108,moderate
03099.jpg,cloudy,dusk,highway,109,severe
03100.jpg,clear,dusk,rural,20,moderate
03101.jpg,rainy,day,highway,95,severe
03102.jpg,cloudy,day,highway,20,moderate
03103.jpg,cloudy,dusk,highway,114,severe
03104.jpg,rainy,day,highway,25,minor
03105.jpg,snowy,night,rural,95,moderate
03106.jpg,snowy,dawn,rural,59,minor
03107.jpg,clear,dawn,rural,113,severe
03108.jpg,rainy,night,rural,66,moderate
03109.jpg,clear,night,urban,116,moderate
03110.jpg,clear,dusk,highway,118,minor
03111.jpg,snowy,day,rural,28,minor
03112.jpg,clear,dusk,highway,111,moderate
03113.jpg,rainy,dawn,highway,66,severe
03114.jpg,rainy,day,rural,50,severe
03115.jpg,clear,dusk,rural,34,moderate
03116.jpg,cloudy,dusk,urban,56,minor
03117.jpg,rainy,dusk,highway,85,moderate
03118.jpg,snowy,dawn,urban,61,moderate
03119.jpg,clear,dusk,rural,37,minor
03120.jpg,cloudy,night,rural,85,minor
03121.jpg,snowy,night,rural,114,severe
03122.jpg,snowy,dusk,highway,62,severe
03123.jpg,snowy,day,rural,77,minor
03124.jpg,clear,dawn,highway,56,moderate
03125.jpg,clear,dawn,highway,92,minor
03126.jpg,cloudy,night,highway,91,moderate
03127.jpg,snowy,dawn,highway,23,minor
03128.jpg,rainy,night,rural,109,moderate
03129.jpg,snowy,dusk,urban,44,minor
03130.jpg,snowy,dusk,rural,92,minor
03131.jpg,cloudy,dawn,highway,21,minor
03132.jpg,clear,night,urban,27,severe
03133.jpg,snowy,dawn,urban,47,moderate
03134.jpg,snowy,day,urban,40,moderate
03135.jpg,cloudy,day,rural,58,minor
03136.jpg,cloudy,dawn,urban,79,severe
03137.jpg,rainy,day,highway,44,severe
03138.jpg,rainy,dawn,urban,101,moderate
03139.jpg,clear,dawn,rural,24,minor
03140.jpg,clear,dusk,urban,59,minor
03141.jpg,cloudy,dusk,highway,108,minor
03142.jpg,clear,dusk,urban,112,severe
03143.jpg,clear,day,highway,97,moderate
03144.jpg,rainy,dawn,urban,112,moderate
03145.jpg,clear,dawn,highway,110,moderate
03146.jpg,clear,night,urban,63,severe
03147.jpg,cloudy,dusk,highway,114,moderate
03148.jpg,clear,dusk,urban,119,minor
03149.jpg,clear,dusk,urban,103,moderate
03150.jpg,rainy,day,highway,94,minor
03151.jpg,rainy,dusk,highway,55,minor
03152.jpg,rainy,day,urban,30,minor
03153.jpg,cloudy,night,rural,115,moderate
03154.jpg,snowy,night,rural,118,minor
03155.jpg,rainy,day,urban,36,minor
03156.jpg,cloudy,dawn,highway,72,severe
03157.jpg,snowy,dusk,rural,67,severe
03158.jpg,clear,night,rural,23,severe
03159.jpg,clear,night,urban,64,minor
03160.jpg,rainy,dusk,urban,103,moderate
03161.jpg,rainy,day,highway,101,moderate
03162.jpg,clear,night,urban,78,severe
03163.jpg,rainy,dawn,urban,107,moderate
03164.jpg,clear,day,highway,119,severe
03165.jpg,rainy,dawn,urban,82,severe
03166.jpg,cloudy,day,rural,67,moderate
03167.jpg,clear,day,highway,97,severe
03168.jpg,cloudy,day,urban,89,moderate
03169.jpg,cloudy,night,urban,80,moderate
03170.jpg,cloudy,day,urban,97,severe
03171.jpg,snowy,dawn,rural,28,minor
03172.jpg,snowy,night,highway,100,moderate
03173.jpg,snowy,day,urban,106,minor
03174.jpg,rainy,night,urban,107,minor
03175.jpg,clear,dawn,urban,41,severe
03176.jpg,snowy,day,urban,86,severe
03177.jpg,rainy,dusk,highway,95,severe
03178.jpg,rainy,night,urban,67,severe
03179.jpg,snowy,dusk,rural,99,moderate
03180.jpg,cloudy,dusk,rural,120,severe
03181.jpg,cloudy,dusk,urban,101,severe
03182.jpg,cloudy,dusk,highway,53,minor
03183.jpg,cloudy,night,rural,61,severe
03184.jpg,rainy,night,highway,63,moderate
03185.jpg,rainy,day,rural,82,severe
03186.jpg,rainy,dawn,urban,67,minor
03187.jpg,snowy,day,highway,83,moderate
03188.jpg,clear,dusk,urban,61,moderate
03189.jpg,cloudy,dusk,rural,27,minor
03190.jpg,rainy,day,highway,24,severe
03191.jpg,rainy,dawn,rural,77,moderate
03192.jpg,clear,dusk,highway,51,severe
03193.jpg,snowy,night,rural,43,minor
03194.jpg,cloudy,dusk,highway,66,severe
03195.jpg,clear,day,highway,78,moderate
03196.jpg,rainy,day,rural,78,minor
03197.jpg,clear,day,highway,72,minor
03198.jpg,clear,day,highway,21,minor
03199.jpg,snowy,dusk,rural,73,moderate
03200.jpg,cloudy,dawn,urban,47,moderate
03201.jpg,snowy,night,urban,113,minor
03202.jpg,snowy,dusk,highway,106,severe
03203.jpg,cloudy,dusk,urban,78,moderate
03204.jpg,snowy,night,rural,26,minor
03205.jpg,snowy,day,urban,61,moderate
03206.jpg,snowy,dusk,rural,109,moderate
03207.jpg,rainy,dawn,highway,110,moderate
03208.jpg,clear,dawn,urban,71,moderate
03209.jpg,rainy,dawn,highway,113,severe
03210.jpg,snowy,dusk,urban,102,severe
03211.jpg,cloudy,day,rural,101,minor
03212.jpg,snowy,dawn,urban,66,severe
03213.jpg,clear,day,rural,97,moderate
03214.jpg,rainy,day,urban,118,severe
03215.jpg,snowy,dusk,highway,53,minor
03216.jpg,clear,dawn,rural,59,moderate
03217.jpg,cloudy,day,rural,85,minor
03218.jpg,clear,night,urban,47,moderate
03219.jpg,clear,dawn,urban,115,moderate
03220.jpg,snowy,night,urban,77,moderate
03221.jpg,rainy,dawn,highway,59,minor
03222.jpg,rainy,night,rural,97,moderate
03223.jpg,snowy,night,urban,120,severe
03224.jpg,clear,dusk,urban,38,minor
03225.jpg,snowy,dusk,rural,71,moderate
03226.jpg,clear,day,highway,62,severe
03227.jpg,cloudy,day,highway,69,minor
03228.jpg,clear,dawn,highway,38,moderate
03229.jpg,cloudy,night,rural,23,minor
03230.jpg,clear,dusk,rural,83,moderate
03231.jpg,clear,night,highway,29,moderate
03232.jpg,clear,dawn,urban,44,minor
03233.jpg,cloudy,dusk,rural,85,moderate
03234.jpg,snowy,night,urban,101,minor
03235.jpg,snowy,dusk,rural,62,minor
03236.jpg,cloudy,night,rural,98,severe
03237.jpg,rainy,night,highway,54,moderate
03238.jpg,rainy,night,urban,115,minor
03239.jpg,snowy,dawn,highway,63,minor
03240.jpg,cloudy,dusk,rural,106,severe
03241.jpg,rainy,dawn,rural,82,severe
03242.jpg,rainy,night,rural,95,moderate
03243.jpg,cloudy,night,urban,85,minor
03244.jpg,rainy,day,urban,56,moderate
03245.jpg,rainy,dusk,urban,99,minor
03246.jpg,clear,day,rural,101,minor
03247.jpg,rainy,night,highway,70,severe
03248.jpg,cloudy,night,urban,87,severe
