image,weather,time_of_day,road_type,speed,severity
03037.jpg,cloudy,dawn,urban,113,moderate
03038.jpg,cloudy,dusk,highway,79,minor
03039.jpg,rainy,dawn,urban,53,severe
03040.jpg,snowy,night,urban,117,moderate
03041.jpg,clear,night,highway,41,severe
03042.jpg,clear,day,highway,120,moderate
03043.jpg,rainy,night,urban,101,moderate
03044.jpg,rainy,night,urban,100,moderate
03045.jpg,clear,day,urban,103,minor
03046.jpg,cloudy,dawn,urban,44,minor
03047.jpg,rainy,dusk,rural,62,minor
03048.jpg,clear,night,rural,83,moderate
03049.jpg,rainy,dusk,rural,65,minor
03050.jpg,rainy,day,highway,58,minor
03051.jpg,snowy,dusk,urban,36,moderate
03052.jpg,rainy,dawn,urban,20,minor
03053.jpg,snowy,night,urban,42,minor
03054.jpg,snowy,dusk,urban,95,minor
03055.jpg,cloudy,night,rural,115,moderate
03056.jpg,snowy,day,highway,90,severe
03057.jpg,cloudy,dawn,rural,101,minor
03058.jpg,cloudy,night,highway,60,moderate
03059.jpg,rainy,dusk,urban,71,severe
03060.jpg,rainy,dusk,urban,114,moderate
03061.jpg,rainy,night,urban,68,severe
03062.jpg,clear,day,rural,83,moderate
03063.jpg,clear,dawn,rural,117,severe
03064.jpg,clear,day,highway,48,severe
03065.jpg,cloudy,night,urban,54,minor
03066.jpg,rainy,night,rural,49,severe
03067.jpg,clear,night,urban,88,severe
03068.jpg,rainy,night,highway,82,moderate
03069.jpg,cloudy,dusk,urban,31,moderate
03070.jpg,rainy,day,highway,115,minor
03071.jpg,cloudy,dawn,highway,21,severe
03072.jpg,cloudy,night,rural,107,moderate
03073.jpg,clear,dawn,highway,101,severe
03074.jpg,snowy,dawn,rural,114,moderate
03075.jpg,snowy,dawn,rural,25,minor
03076.jpg,snowy,dawn,rural,95,moderate
03077.jpg,clear,dawn,highway,70,moderate
03078.jpg,clear,night,rural,39,moderate
03079.jpg,cloudy,dawn,highway,91,severe
03080.jpg,snowy,night,highway,26,severe
03081.jpg,clear,day,urban,112,minor
03082.jpg,rainy,day,rural,46,minor
03083.jpg,rainy,dusk,rural,88,severe
03084.jpg,cloudy,dawn,rural,48,moderate
03085.jpg,snowy,night,rural,46,moderate
03086.jpg,cloudy,day,urban,90,severe
03087.jpg,cloudy,dusk,rural,55,minor
03088.jpg,snowy,day,rural,101,minor
03089.jpg,clear,dusk,highway,57,moderate
03090.jpg,clear,dusk,urban,47,severe
03091.jpg,clear,dusk,rural,36,minor
03092.jpg,cloudy,day,highway,106,moderate
03093.jpg,clear,dusk,highway,46,minor
03094.jpg,clear,night,urban,110,severe
03095.jpg,cloudy,night,highway,98,minor
03096.jpg,cloudy,night,urban,44,moderate
03097.jpg,cloudy,night,urban,82,moderate
03098.jpg,snowy,day,urban,51,minor
03099.jpg,rainy,day,rural,21,severe
03100.jpg,clear,day,highway,44,moderate
03101.jpg,snowy,dawn,rural,50,moderate
03102.jpg,rainy,night,rural,95,moderate
03103.jpg,clear,night,urban,49,severe
03104.jpg,rainy,dusk,urban,57,severe
03105.jpg,snowy,day,highway,107,moderate
03106.jpg,snowy,dawn,highway,71,severe
03107.jpg,clear,night,highway,71,minor
03108.jpg,cloudy,night,rural,24,moderate
03109.jpg,cloudy,dusk,highway,103,severe
03110.jpg,snowy,day,rural,29,minor
03111.jpg,cloudy,dawn,highway,27,moderate
03112.jpg,clear,dawn,rural,53,minor
03113.jpg,clear,day,highway,71,severe
03114.jpg,rainy,dawn,rural,44,minor
03115.jpg,rainy,night,urban,110,moderate
03116.jpg,snowy,dusk,urban,85,severe
03117.jpg,cloudy,dawn,highway,98,minor
03118.jpg,clear,dawn,rural,93,severe
03119.jpg,snowy,dusk,rural,66,severe
03120.jpg,snowy,day,highway,106,moderate
03121.jpg,snowy,dusk,rural,47,severe
03122.jpg,snowy,night,highway,102,minor
03123.jpg,cloudy,night,rural,84,moderate
03124.jpg,cloudy,day,highway,65,severe
03125.jpg,cloudy,day,highway,41,moderate
03126.jpg,snowy,dusk,highway,98,moderate
03127.jpg,cloudy,night,urban,20,severe
03128.jpg,snowy,dusk,highway,32,moderate
03129.jpg,clear,dawn,urban,113,moderate
03130.jpg,clear,day,rural,105,severe
03131.jpg,rainy,dusk,urban,56,minor
03132.jpg,clear,day,urban,23,severe
03133.jpg,rainy,night,highway,118,moderate
03134.jpg,snowy,day,rural,43,minor
03135.jpg,rainy,dusk,highway,104,moderate
03136.jpg,cloudy,day,rural,78,severe
03137.jpg,clear,day,highway,22,moderate
03138.jpg,cloudy,night,urban,78,minor
03139.jpg,snowy,dawn,rural,29,severe
03140.jpg,snowy,day,rural,91,moderate
03141.jpg,clear,night,rural,63,severe
03142.jpg,rainy,night,urban,63,minor
03143.jpg,rainy,night,urban,69,moderate
03144.jpg,rainy,day,urban,31,moderate
03145.jpg,rainy,day,urban,110,moderate
03146.jpg,cloudy,dusk,highway,51,severe
03147.jpg,clear,day,highway,45,severe
03148.jpg,clear,night,highway,54,minor
03149.jpg,snowy,dusk,highway,29,moderate
03150.jpg,rainy,day,urban,90,moderate
03151.jpg,cloudy,dusk,highway,70,minor
03152.jpg,snowy,night,urban,35,moderate
03153.jpg,clear,dusk,highway,106,minor
03154.jpg,cloudy,night,urban,95,minor
03155.jpg,snowy,dawn,urban,36,minor
03156.jpg,snowy,day,highway,62,moderate
03157.jpg,snowy,dawn,highway,64,severe
03158.jpg,snowy,night,highway,79,severe
03159.jpg,snowy,night,highway,45,severe
03160.jpg,clear,day,highway,50,moderate
03161.jpg,rainy,dawn,rural,71,moderate
03162.jpg,clear,night,highway,46,moderate
03163.jpg,rainy,night,urban,117,severe
03164.jpg,snowy,night,highway,45,moderate
03165.jpg,clear,dawn,highway,111,moderate
03166.jpg,cloudy,night,urban,64,minor
03167.jpg,rainy,day,rural,50,moderate
03168.jpg,clear,day,rural,74,minor
03169.jpg,clear,dusk,highway,114,minor
03170.jpg,snowy,night,rural,84,moderate
03171.jpg,clear,day,urban,115,minor
03172.jpg,clear,dusk,urban,33,minor
03173.jpg,cloudy,dawn,urban,55,minor
03174.jpg,cloudy,day,highway,101,minor
03175.jpg,cloudy,dusk,rural,20,moderate
03176.jpg,rainy,night,highway,32,moderate
03177.jpg,cloudy,dawn,rural,96,minor
03178.jpg,cloudy,dawn,urban,48,moderate
03179.jpg,cloudy,day,rural,108,moderate
03180.jpg,clear,dusk,urban,83,severe
03181.jpg,rainy,dawn,rural,48,severe
03182.jpg,clear,dusk,rural,35,minor
03183.jpg,clear,day,urban,81,moderate
03184.jpg,cloudy,day,highway,23,moderate
03185.jpg,rainy,day,highway,96,severe
03186.jpg,rainy,dusk,urban,103,moderate
03187.jpg,snowy,dusk,rural,103,severe
03188.jpg,snowy,night,highway,83,minor
03189.jpg,snowy,dusk,highway,83,moderate
03190.jpg,snowy,day,urban,117,severe
03191.jpg,snowy,dusk,urban,39,minor
03192.jpg,cloudy,night,urban,117,severe
03193.jpg,clear,dawn,urban,106,moderate
03194.jpg,snowy,day,highway,23,severe
03195.jpg,clear,day,highway,76,moderate
03196.jpg,cloudy,day,urban,64,severe
03197.jpg,clear,day,rural,80,severe
03198.jpg,snowy,night,highway,38,minor
03199.jpg,clear,dusk,rural,29,moderate
03200.jpg,clear,dawn,highway,61,moderate
03201.jpg,rainy,day,highway,57,severe
03202.jpg,clear,dusk,urban,61,minor
03203.jpg,rainy,dawn,urban,77,moderate
03204.jpg,snowy,dawn,rural,84,minor
03205.jpg,snowy,day,urban,106,minor
03206.jpg,rainy,night,rural,46,minor
03207.jpg,snowy,day,highway,98,minor
03208.jpg,cloudy,dawn,rural,44,moderate
03209.jpg,rainy,dusk,urban,39,severe
03210.jpg,rainy,dusk,rural,54,severe
03211.jpg,snowy,dusk,rural,40,moderate
03212.jpg,rainy,dawn,highway,108,moderate
03213.jpg,rainy,dawn,highway,21,moderate
03214.jpg,cloudy,dusk,rural,60,moderate
03215.jpg,rainy,day,urban,60,severe
03216.jpg,cloudy,night,urban,42,minor
03217.jpg,rainy,dawn,rural,27,minor
03218.jpg,snowy,dusk,highway,44,moderate
03219.jpg,snowy,dusk,highway,71,severe
03220.jpg,cloudy,day,highway,30,severe
03221.jpg,cloudy,night,highway,56,minor
03222.jpg,rainy,night,urban,118,minor
03223.jpg,snowy,dusk,highway,61,moderate
03224.jpg,snowy,dawn,urban,88,minor
03225.jpg,rainy,day,urban,58,minor
03226.jpg,cloudy,dusk,rural,40,moderate
03227.jpg,rainy,dusk,highway,28,moderate
03228.jpg,rainy,dusk,highway,35,minor
03229.jpg,cloudy,dawn,urban,102,minor
03230.jpg,clear,dawn,urban,32,moderate
03231.jpg,snowy,dusk,rural,20,minor
03232.jpg,snowy,dusk,highway,106,severe
03233.jpg,rainy,night,urban,114,minor
03234.jpg,rainy,dawn,rural,20,severe
03235.jpg,cloudy,dusk,highway,85,severe
03236.jpg,rainy,night,highway,105,minor
03237.jpg,snowy,day,urban,114,severe
03238.jpg,rainy,night,urban,54,moderate
03239.jpg,snowy,dusk,rural,83,severe
03240.jpg,rainy,dusk,urban,81,minor
03241.jpg,clear,dawn,highway,82,minor
03242.jpg,snowy,day,rural,53,moderate
03243.jpg,snowy,dawn,highway,40,moderate
03244.jpg,snowy,day,rural,66,moderate
03245.jpg,cloudy,night,urban,35,severe
03246.jpg,rainy,dusk,highway,118,moderate
03247.jpg,snowy,dawn,urban,59,severe
03248.jpg,cloudy,day,urban,55,severe
03249.jpg,snowy,dusk,highway,76,minor
03250.jpg,snowy,dusk,urban,83,severe
03251.jpg,cloudy,dusk,urban,64,moderate
03252.jpg,snowy,dusk,urban,77,moderate
03253.jpg,snowy,dawn,urban,36,severe
03254.jpg,clear,dusk,urban,78,moderate
03255.jpg,clear,dusk,urban,47,minor
03256.jpg,snowy,dawn,urban,71,minor
03257.jpg,rainy,dawn,urban,34,moderate
03258.jpg,clear,dusk,highway,104,minor
03259.jpg,rainy,day,urban,60,moderate
03260.jpg,snowy,night,urban,69,severe
03261.jpg,snowy,night,rural,78,severe
03262.jpg,clear,dawn,urban,59,minor
03263.jpg,snowy,night,highway,101,moderate
03264.jpg,cloudy,night,rural,95,minor
03265.jpg,cloudy,night,highway,37,severe
03266.jpg,snowy,dawn,highway,26,severe
03267.jpg,rainy,dawn,rural,32,minor
03268.jpg,snowy,dawn,urban,118,moderate
03269.jpg,snowy,dawn,rural,20,severe
03270.jpg,rainy,night,highway,64,severe
03271.jpg,snowy,day,rural,61,severe
03272.jpg,cloudy,night,highway,36,moderate
03273.jpg,rainy,day,urban,100,moderate
03274.jpg,rainy,day,rural,35,minor
03275.jpg,snowy,dusk,urban,24,moderate
03276.jpg,cloudy,day,urban,71,minor
03277.jpg,clear,dusk,highway,58,moderate
03278.jpg,rainy,day,urban,46,minor
03279.jpg,cloudy,dusk,urban,118,minor
03280.jpg,rainy,day,urban,39,moderate
03281.jpg,snowy,dusk,urban,65,minor
03282.jpg,snowy,night,highway,20,severe
03283.jpg,rainy,night,highway,85,minor
03284.jpg,cloudy,dusk,urban,113,moderate
03285.jpg,rainy,night,rural,61,moderate
03286.jpg,snowy,dusk,rural,88,moderate
03287.jpg,clear,dawn,urban,76,moderate
03288.jpg,cloudy,dawn,urban,67,severe
03289.jpg,rainy,day,rural,29,severe
03290.jpg,clear,night,urban,102,moderate
03291.jpg,snowy,day,highway,42,severe
03292.jpg,rainy,night,urban,81,moderate
03293.jpg,cloudy,night,highway,118,moderate
03294.jpg,clear,dusk,highway,112,moderate
03295.jpg,cloudy,night,highway,76,severe
03296.jpg,snowy,dawn,rural,65,severe
03297.jpg,clear,dawn,rural,64,minor
03298.jpg,rainy,night,rural,35,minor
03299.jpg,snowy,night,highway,120,moderate
03300.jpg,cloudy,day,urban,34,minor
03301.jpg,snowy,dusk,highway,81,severe
03302.jpg,rainy,day,highway,74,moderate
03303.jpg,rainy,night,urban,91,minor
03304.jpg,cloudy,dusk,urban,23,severe
03305.jpg,clear,dusk,highway,84,moderate
03306.jpg,snowy,dusk,rural,42,moderate
03307.jpg,snowy,night,urban,91,minor
03308.jpg,rainy,dusk,urban,74,severe
03309.jpg,rainy,day,highway,58,minor
03310.jpg,rainy,dawn,highway,83,minor
03311.jpg,rainy,dusk,rural,60,moderate
03312.jpg,snowy,night,highway,64,severe
03313.jpg,cloudy,night,urban,92,moderate
03314.jpg,clear,dawn,urban,55,severe
03315.jpg,snowy,dusk,rural,31,moderate
03316.jpg,clear,dusk,highway,114,minor
03317.jpg,rainy,dawn,rural,101,minor
03318.jpg,snowy,day,highway,80,minor
03319.jpg,clear,night,rural,88,minor
03320.jpg,clear,dawn,urban,102,minor
03321.jpg,cloudy,dawn,urban,89,severe
03322.jpg,cloudy,day,highway,43,moderate
03323.jpg,clear,night,urban,59,severe
03324.jpg,cloudy,day,rural,51,moderate
03325.jpg,snowy,dusk,rural,32,severe
03326.jpg,cloudy,dusk,rural,73,moderate
03327.jpg,snowy,dawn,highway,73,moderate
03328.jpg,snowy,night,urban,49,minor
03329.jpg,cloudy,day,highway,80,moderate
03330.jpg,snowy,dawn,urban,77,minor
03331.jpg,clear,dawn,rural,48,severe
03332.jpg,cloudy,day,highway,97,moderate
03333.jpg,snowy,night,highway,52,severe
03334.jpg,cloudy,night,urban,45,minor
03335.jpg,snowy,night,urban,114,minor
03336.jpg,rainy,dusk,rural,82,moderate
03337.jpg,snowy,dawn,highway,114,severe
03338.jpg,clear,day,urban,92,moderate
03339.jpg,snowy,night,highway,107,severe
03340.jpg,snowy,dusk,highway,60,severe
03341.jpg,rainy,dusk,rural,22,minor
03342.jpg,cloudy,dusk,rural,74,minor
03343.jpg,snowy,dawn,highway,50,minor
03344.jpg,cloudy,day,urban,24,severe
03345.jpg,cloudy,night,highway,23,minor
03346.jpg,snowy,dawn,highway,113,minor
03347.jpg,clear,dawn,urban,60,moderate
03348.jpg,cloudy,dawn,highway,81,severe
03349.jpg,rainy,dusk,highway,120,moderate
03350.jpg,snowy,dusk,urban,66,moderate
03351.jpg,snowy,dusk,urban,61,minor
03352.jpg,cloudy,dawn,rural,79,minor
03353.jpg,snowy,day,urban,78,severe
03354.jpg,clear,dawn,highway,91,minor
03355.jpg,clear,dawn,rural,77,minor
03356.jpg,cloudy,dawn,rural,44,severe
03357.jpg,cloudy,dusk,urban,88,moderate
03358.jpg,clear,dusk,highway,116,severe
03359.jpg,cloudy,dawn,rural,41,severe
03360.jpg,rainy,night,urban,59,minor
03361.jpg,rainy,dawn,urban,86,severe
03362.jpg,clear,dawn,urban,103,minor
03363.jpg,snowy,dusk,highway,74,severe
03364.jpg,clear,dawn,urban,50,severe
03365.jpg,clear,night,highway,21,severe
03366.jpg,snowy,night,urban,103,minor
03367.jpg,rainy,night,urban,35,severe
03368.jpg,rainy,day,urban,99,minor
03369.jpg,cloudy,dusk,highway,55,minor
03370.jpg,clear,night,rural,94,moderate
03371.jpg,clear,dawn,rural,94,severe
03372.jpg,cloudy,day,rural,47,severe
03373.jpg,rainy,dusk,urban,43,moderate
03374.jpg,rainy,dusk,urban,44,minor
03375.jpg,clear,night,highway,41,minor
03376.jpg,cloudy,night,highway,61,severe
03377.jpg,snowy,night,rural,102,moderate
03378.jpg,clear,day,urban,72,severe
03379.jpg,snowy,night,urban,73,severe
03380.jpg,cloudy,night,rural,25,minor
03381.jpg,cloudy,night,rural,36,minor
03382.jpg,cloudy,dusk,rural,20,minor
03383.jpg,clear,day,urban,42,minor
03384.jpg,snowy,dusk,urban,76,moderate
03385.jpg,cloudy,day,urban,45,moderate
03386.jpg,snowy,dawn,highway,83,moderate
03387.jpg,clear,day,rural,30,moderate
03388.jpg,rainy,dawn,rural,106,moderate
03389.jpg,rainy,day,urban,88,moderate
03390.jpg,cloudy,day,highway,115,moderate
03391.jpg,clear,dusk,highway,58,minor
03392.jpg,snowy,night,rural,51,severe
03393.jpg,cloudy,dawn,highway,56,severe
03394.jpg,rainy,day,highway,113,moderate
03395.jpg,rainy,dusk,highway,100,minor
03396.jpg,cloudy,night,highway,92,minor
03397.jpg,cloudy,day,highway,109,moderate
03398.jpg,snowy,dusk,rural,119,severe
03399.jpg,clear,dawn,rural,113,moderate
03400.jpg,snowy,dusk,highway,83,minor
03401.jpg,cloudy,dusk,rural,83,severe
03402.jpg,rainy,day,urban,83,minor
03403.jpg,clear,dawn,highway,113,minor
03404.jpg,snowy,day,rural,116,moderate
03405.jpg,rainy,night,urban,79,severe
03406.jpg,rainy,day,highway,37,moderate
03407.jpg,cloudy,dusk,highway,103,minor
03408.jpg,cloudy,dawn,urban,68,minor
03409.jpg,rainy,night,highway,31,moderate
03410.jpg,cloudy,dusk,urban,70,moderate
03411.jpg,rainy,dawn,urban,78,minor
03412.jpg,clear,night,urban,119,severe
03413.jpg,cloudy,dawn,rural,27,minor
03414.jpg,cloudy,dusk,urban,61,moderate
03415.jpg,rainy,dusk,urban,69,severe
03416.jpg,cloudy,dusk,urban,71,minor
03417.jpg,clear,dusk,rural,80,severe
03418.jpg,snowy,night,rural,109,severe
03419.jpg,rainy,night,highway,29,minor
03420.jpg,snowy,night,urban,63,minor
03421.jpg,rainy,dusk,rural,83,minor
03422.jpg,cloudy,night,rural,109,moderate
03423.jpg,rainy,day,rural,105,minor
03424.jpg,rainy,dawn,highway,77,moderate
03425.jpg,rainy,day,urban,50,minor
03426.jpg,clear,night,rural,89,moderate
03427.jpg,snowy,dusk,rural,51,severe
03428.jpg,clear,day,highway,52,severe
03429.jpg,clear,day,rural,39,severe
03430.jpg,rainy,dusk,rural,82,severe
03431.jpg,snowy,dawn,highway,72,minor
03432.jpg,clear,dusk,urban,98,minor
03433.jpg,rainy,day,highway,24,moderate
03434.jpg,rainy,night,urban,25,minor
03435.jpg,rainy,night,highway,119,minor
03436.jpg,cloudy,dawn,urban,49,moderate
03437.jpg,clear,dusk,highway,30,minor
03438.jpg,clear,night,highway,72,moderate
03439.jpg,snowy,night,highway,33,moderate
03440.jpg,cloudy,dawn,highway,119,severe
03441.jpg,cloudy,day,highway,117,minor
03442.jpg,clear,night,rural,68,moderate
03443.jpg,cloudy,dusk,urban,72,severe
03444.jpg,cloudy,dawn,highway,82,minor
03445.jpg,rainy,day,urban,120,moderate
03446.jpg,snowy,day,rural,62,minor
03447.jpg,clear,dawn,urban,94,severe
03448.jpg,clear,night,rural,66,moderate
03449.jpg,clear,day,highway,100,minor
03450.jpg,cloudy,day,rural,73,moderate
03451.jpg,snowy,dawn,urban,20,moderate
03452.jpg,rainy,night,rural,76,moderate
03453.jpg,snowy,day,urban,61,minor
03454.jpg,clear,dawn,urban,26,moderate
03455.jpg,cloudy,day,highway,94,severe
03456.jpg,rainy,dawn,highway,103,minor
03457.jpg,rainy,night,rural,79,severe
03458.jpg,clear,dawn,urban,81,severe
03459.jpg,snowy,dusk,highway,109,severe
03460.jpg,rainy,dawn,rural,75,moderate
03461.jpg,cloudy,dawn,rural,48,severe
03462.jpg,clear,day,urban,102,moderate
03463.jpg,clear,dusk,urban,70,severe
03464.jpg,snowy,dawn,rural,57,moderate
03465.jpg,rainy,dusk,urban,51,minor
03466.jpg,rainy,day,rural,60,moderate
03467.jpg,clear,night,highway,63,minor
03468.jpg,rainy,night,rural,106,moderate
03469.jpg,clear,dawn,rural,106,minor
03470.jpg,clear,dusk,rural,47,severe
03471.jpg,snowy,day,urban,89,severe
03472.jpg,cloudy,night,highway,67,moderate
03473.jpg,cloudy,dawn,urban,61,severe
03474.jpg,rainy,day,urban,93,severe
03475.jpg,clear,dawn,rural,110,moderate
03476.jpg,cloudy,dawn,highway,94,minor
03477.jpg,cloudy,dawn,highway,115,minor
03478.jpg,snowy,dawn,urban,113,severe
03479.jpg,cloudy,dawn,urban,91,severe
03480.jpg,clear,day,highway,75,severe
03481.jpg,cloudy,dusk,highway,114,minor
03482.jpg,cloudy,dawn,rural,70,minor
03483.jpg,cloudy,dusk,highway,95,moderate
03484.jpg,rainy,day,highway,42,severe
03485.jpg,cloudy,day,rural,89,moderate
03486.jpg,rainy,day,highway,97,severe
03487.jpg,rainy,dawn,rural,48,moderate
03488.jpg,clear,day,urban,85,severe
03489.jpg,rainy,day,highway,90,severe
03490.jpg,clear,dusk,highway,62,severe
03491.jpg,cloudy,dawn,highway,89,minor
03492.jpg,clear,night,urban,96,severe
03493.jpg,snowy,dusk,urban,38,minor
03494.jpg,snowy,dusk,highway,41,minor
03495.jpg,clear,day,highway,59,moderate
03496.jpg,rainy,day,rural,71,moderate
03497.jpg,rainy,day,rural,65,severe
03498.jpg,snowy,night,urban,39,severe
03499.jpg,rainy,dusk,rural,43,severe
03500.jpg,cloudy,dusk,rural,91,severe
03501.jpg,rainy,dawn,highway,104,severe
03502.jpg,cloudy,night,rural,92,moderate
03503.jpg,snowy,day,rural,102,moderate
03504.jpg,clear,dusk,highway,23,moderate
03505.jpg,clear,dawn,urban,99,minor
03506.jpg,cloudy,dawn,highway,100,moderate
03507.jpg,clear,day,rural,84,severe
03508.jpg,clear,day,urban,32,severe
03509.jpg,snowy,dusk,rural,85,severe
03510.jpg,snowy,dusk,highway,34,severe
03511.jpg,snowy,day,highway,120,severe
03512.jpg,rainy,dawn,urban,30,moderate
03513.jpg,rainy,night,rural,69,severe
03514.jpg,rainy,dawn,highway,83,severe
03515.jpg,rainy,day,rural,22,minor
03516.jpg,rainy,dusk,highway,20,minor
03517.jpg,clear,day,rural,37,moderate
03518.jpg,cloudy,day,urban,76,minor
03519.jpg,clear,dawn,rural,39,moderate
03520.jpg,cloudy,dusk,highway,76,severe
03521.jpg,rainy,dawn,highway,88,minor
03522.jpg,cloudy,dawn,highway,52,minor
03523.jpg,cloudy,day,highway,41,minor
03524.jpg,cloudy,dusk,urban,77,minor
03525.jpg,rainy,night,highway,104,minor
03526.jpg,rainy,dawn,highway,117,severe
03527.jpg,clear,dusk,highway,26,minor
03528.jpg,clear,dusk,rural,111,moderate
03529.jpg,snowy,day,highway,62,severe
03530.jpg,rainy,dusk,urban,85,moderate
03531.jpg,rainy,dawn,rural,29,moderate
03532.jpg,rainy,dawn,rural,74,moderate
03533.jpg,snowy,day,highway,108,severe
03534.jpg,rainy,night,urban,22,moderate
03535.jpg,cloudy,dusk,rural,56,severe
03536.jpg,rainy,dawn,urban,35,moderate
03537.jpg,cloudy,dawn,highway,48,severe
03538.jpg,snowy,dusk,urban,111,moderate
03539.jpg,rainy,dawn,highway,55,minor
03540.jpg,snowy,day,urban,68,severe
03541.jpg,rainy,day,urban,39,moderate
03542.jpg,cloudy,day,urban,87,moderate
03543.jpg,clear,day,highway,74,severe
03544.jpg,snowy,dusk,rural,85,minor
03545.jpg,cloudy,day,rural,30,moderate
03546.jpg,cloudy,dusk,urban,39,moderate
03547.jpg,cloudy,night,rural,119,severe
03548.jpg,snowy,day,highway,71,moderate
03549.jpg,rainy,dawn,rural,96,severe
03550.jpg,cloudy,day,highway,88,severe
03551.jpg,clear,dusk,urban,35,severe
03552.jpg,cloudy,dusk,urban,69,minor
03553.jpg,snowy,day,highway,40,moderate
03554.jpg,cloudy,dusk,urban,93,severe
03555.jpg,snowy,day,highway,28,severe
03556.jpg,rainy,day,highway,55,severe
03557.jpg,rainy,dawn,highway,110,severe
03558.jpg,snowy,dusk,urban,112,moderate
03559.jpg,clear,night,highway,119,severe
03560.jpg,clear,dawn,urban,93,minor
03561.jpg,cloudy,dawn,highway,95,severe
03562.jpg,cloudy,dawn,urban,95,severe
03563.jpg,clear,dawn,urban,40,moderate
03564.jpg,snowy,dawn,urban,90,moderate
03565.jpg,snowy,day,urban,57,moderate
03566.jpg,snowy,day,urban,76,minor
03567.jpg,rainy,day,rural,43,moderate
03568.jpg,snowy,dawn,rural,95,moderate
03569.jpg,snowy,night,highway,30,minor
03570.jpg,clear,dawn,urban,114,moderate
03571.jpg,cloudy,dawn,rural,20,severe
03572.jpg,clear,dawn,highway,75,severe
03573.jpg,cloudy,day,highway,92,severe
03574.jpg,clear,dawn,highway,93,severe
03575.jpg,rainy,night,highway,119,severe
03576.jpg,cloudy,night,highway,113,moderate
03577.jpg,snowy,dusk,rural,44,minor
